"","s.Control","s.Control Depression","s.PMS","s.PMS Depression","s.RRMS","s.RRMS Depression","index","stat","p.value"
"e888cea1247b62ab8d87adfa493da906",1,0,1,1,1,0,48,0.213621102277336,0.504
"5eb903c29b16dd4ac63174df4b4b2ddd",0,0,1,0,0,0,3,0.105922530642397,0.308
"32262a7de5e1b0f9a3643c8e1e2a8f73",0,0,0,1,0,0,4,0.185695338177052,0.037
"1566cec69b1eec6076a07413ed62ce8b",0,0,0,1,0,0,4,0.185695338177052,0.037
"ad3bf73cbfef7163d25e29215808781e",0,0,0,1,0,1,20,0.15760685045576,0.263
"04863e760cfac55b9b58fbb2f0054d04",1,1,1,1,1,1,63,0.43745311467393,NA
"b68e79fedce9f827a1721aeb34122539",0,0,1,1,0,1,39,0.179483486216184,0.48
"f4e7302dbc2c9b37435049081e41087a",0,0,1,1,0,0,16,0.19038273314384,0.032
"a16a97390a978c4d261ea2d3d2bb9e64",0,0,0,1,0,0,4,0.228848056918734,0.211
"ece806a82632fc78f84dedeb7b3bf244",0,1,1,1,1,1,62,0.483561595493403,0.002
"43c8b6fa26b0983479fe6d8c746d552a",0,0,1,0,1,0,17,0.110498997458834,0.742
"e14790b01d3324f146cb4553483f6299",0,0,1,1,0,0,16,0.276337994989621,0.043
"2c38949aabc0767a15badc3e09538882",1,0,0,0,1,1,31,0.105925428266475,0.866
"8e59eb6bc512084517b72386e670de5a",0,1,0,1,0,1,36,0.187332559940761,0.047
"dc0b7c64d60750f2d7120e0c2dee9289",1,0,0,0,0,0,1,0.0506369683541833,1
"cd21877ea7d6fb6d8fedaf6271fbd888",0,1,1,1,0,0,32,0.264573588677031,0.022
"01905d3097b8842c7e642821f6277435",1,1,1,1,1,1,63,0.361508572615753,NA
"fc4c24e6c720f3ba0f3cf94c9d7a68c9",0,0,0,0,0,1,6,0.121708067935064,0.301
"a01084b07eb87bf29c33cc3d5afcaeed",0,0,0,0,1,0,5,0.0590289842738363,0.867
"0213c199fd29076872f00fb700e89cf1",0,1,0,0,0,0,2,0.158680801113897,0.135
"aa7e7ca40e88948b38870185ab316b6f",0,0,1,0,0,0,3,0.0771444864563533,0.752
"5c52494dff9a0800241bcadf773f8c92",0,1,1,0,0,0,12,0.125719998107637,0.272
"ba8a4eb9d201e98774572df23bc2dd80",0,0,0,1,0,0,4,0.138657256820374,0.287
"23a21fac0041d8a993ce4f08820b1f2c",0,0,0,0,0,1,6,0.206837904612741,0.085
"777cf6d0e0a4aefe15fe824320794d1c",0,0,1,0,0,1,18,0.228767725365356,0.03
"f89a218152a942f3bfb7cd458d908b8c",0,1,1,1,0,1,53,0.288892850628383,0.028
"68da8b558460527b30c145339a63113a",0,0,1,0,0,1,18,0.140140150402762,0.232
"9db98a36c908f12620a2dc32f71067e7",1,1,1,1,1,1,63,0.467122075949075,NA
"3643f17a894ac0d540339390cf2f8f88",0,1,0,0,0,1,15,0.13091074801944,0.385
"10c53bf0208bf9daab57e9ce6fc32894",0,0,0,1,1,1,41,0.133529877072557,0.603
"ed3beb4beb76170e062b2266272f4bab",1,1,1,1,0,1,58,0.232824885292344,0.645
"8cf3537b67e4790aed1b0daea6b932e2",0,0,1,0,0,0,3,0.0877235880078335,0.416
"47f135816e6b934cf508d20b783e5054",0,0,1,0,1,0,17,0.169022666614003,0.242
"c1ce904c4d66232553c8180c3b1c29cc",0,1,1,1,1,1,62,0.214485683323494,0.266
"9e6589874800d521b8afd27fd7d69ec3",0,0,1,0,1,1,40,0.14582443532452,0.34
"d2283effb6d724715364b659cc2584b2",1,1,1,0,1,1,59,0.21139061080891,0.699
"8c73370ac7b63a94ce887a4fe0f95539",0,0,0,0,0,1,6,0.191339281989193,0.122
"02367c616ab78780188b3edf821b8a03",0,0,0,1,0,0,4,0.191038476949324,0.094
"9a5bd4aa12cdd9b5d0e9ca069159da5e",0,0,1,1,1,0,38,0.200934964965322,0.222
"cfed878204942ad6f327867a9b2a8027",0,0,1,0,0,0,3,0.0895236205634196,0.534
"daa6f5d5e123030d0fdbb34800e4a29e",0,0,1,0,0,1,18,0.117270406403982,0.284
"b40bb96924d93e971d989353b8a8dd16",0,0,1,1,1,0,38,0.134093849434107,0.415
"13fae76db728266d715f43da8b06cb88",1,0,0,0,1,1,31,0.154411519165676,0.55
"79d837d6f7b381e0b10331de995bd919",1,0,1,0,1,1,50,0.117776799613134,0.986
"1a5b4c180fcfd226ae5b1d5245cdd727",0,1,1,0,0,0,12,0.136915952904862,0.335
"c3f22bc7bae384b208f94ce142358dd9",0,0,0,0,1,1,21,0.0982469087845685,0.694
"f758313ac3dd5921e9c99e7f64dbeb2b",1,1,0,1,0,1,46,0.150578489126203,0.329
"d0e7f816f98d4950d2ad85f428131b29",0,0,0,0,1,0,5,0.0616626415978207,0.537
"abf0756ff72c2c4ea30e4132a1cf0dfd",0,1,0,1,0,0,13,0.172640007948073,0.144
"e1e7a326f07beec047a5ee4ccfb4f529",0,1,1,0,0,1,34,0.277424588282578,0.022
"4e7e57b5ea500def93f9041d69a4c943",1,0,1,1,0,0,26,0.178690185891325,0.384
"85a4e7e84ddfb79b4416be3a55ccf417",1,1,1,1,1,1,63,0.207783209885652,NA
"e00df817120416b8dece301688c55494",0,0,1,0,0,1,18,0.179506914631314,0.069
"09279aa5f65dbf60f65783b739698afe",0,0,0,0,1,0,5,0.0610006507437606,0.877
"b7001fd9c1a41d38186c93505e894de6",0,0,0,0,0,1,6,0.126760653507046,0.189
"861377b90f8176dd90444d91f87a8319",0,0,0,1,0,0,4,0.256687804031323,0.002
"a1892f517924b47db61c0c939ca52578",1,0,0,0,0,0,1,0.11322770341446,0.451
"ed3028a0f2f47b308f7df5cce1f7da9c",0,0,0,0,0,1,6,0.129099444873581,0.135
"0f926bf1de1537f67a7eebc95caab621",0,0,0,0,0,1,6,0.103599571656769,0.583
"62a4f607ba65b9741793a1724630d446",1,0,1,0,1,1,50,0.251100980475913,0.216
"6c058385cee4f5d5a9b5faaf762aff40",1,0,0,0,1,0,10,0.0782660480194832,0.945
"1a0453f5827d72e5ede15cf8c72e317d",1,0,1,0,0,1,28,0.263061752938964,0.142
"5b5c67fec65e3f1e25aeb2af2531873c",1,0,0,0,1,0,10,0.0958559409159499,0.873
"a6203bd8d180303a33e597811d9d93cd",0,0,0,0,1,0,5,0.11693107295109,0.472
"c70bb05acfb7a2ec971e1319c8738119",1,0,0,0,1,0,10,0.0553424532912486,1
"f21c9b46dc8c0029f8052d4d1ba142df",0,0,1,1,1,0,38,0.231543446602875,0.405
"cbd3debf35b2a9f90348f9ccee179f98",0,0,1,0,0,0,3,0.144036688100041,0.214
"55328d43299e449c3d2b2aeedf44f624",1,0,0,0,1,0,10,0.0677803858386852,1
"0b35dce2a24404fa0b35418423f91afc",1,0,0,0,1,0,10,0.0677803858386852,1
"e08483b0bf2574291cd0a936dfb49860",1,0,1,1,1,0,48,0.189367715493066,0.689
"40dc898c97f82e98876fbd5b522b82af",0,0,0,0,1,0,5,0.0791359839591373,0.723
"95badfd020f4699862f1b982a2c6c60a",0,0,1,0,0,1,18,0.118437861638081,0.242
"eceef063a8ff8d19d8876b2eee522aff",1,0,1,0,1,0,27,0.138201268890904,0.729
"44cf63103cb5a35137e5b57a44944ab5",1,1,1,1,1,1,63,0.275401478443844,NA
"a8d02d20ea895a3947da2f6ab8a8d5c4",1,0,0,0,0,0,1,0.0506369683541833,1
"1880d635125b4b86976e2c5e7283efb1",0,0,0,0,1,0,5,0.0872041440393895,0.426
"6254c8d65aced68fe42efbb9ffac6072",1,0,0,0,0,0,1,0.0716114874039433,0.665
"420afecdb90386aa8fde44c3214ed88c",1,1,1,1,1,0,57,0.218354746875495,0.453
"3da4b09204ef72ccd779525d5f641728",1,0,0,0,0,0,1,0.0506369683541833,1
"572213560ef5c5e047a54679efd6fd15",1,1,1,0,0,0,22,0.118815228957076,0.722
"0697ad7b6efecda21e28186845fbe56d",0,0,0,1,0,1,20,0.154855432602872,0.158
"a5f71e4377807d8baad1c7deb7456b7c",0,1,1,0,0,1,34,0.17306410741681,0.303
"5e493b92dcc7dc089675119ec0dc5588",1,1,1,0,1,1,59,0.375904705778056,0.047
"c62f58f808374a97d3c8f8ffbee0fa3c",0,0,1,0,0,0,3,0.0704683383643106,0.763
"d6207d6b000cf1a06314689d89f346ce",1,1,1,0,1,1,59,0.238250466996719,0.579
"a1e280287ac775b55f835d222bad2e79",1,0,0,0,0,0,1,0.0506369683541833,1
"7f6dec8c96033aba04deee885932a9a7",1,0,1,0,1,0,27,0.116801390412027,0.872
"c1609a6f228a36c08896e68b322a9d64",0,0,1,0,1,0,17,0.154617281822647,0.309
"b618d5deb9956ad839df38a37f9ed032",0,1,0,0,0,1,15,0.186332676232484,0.284
"6d3cbe5644eaed0d51df04079ce86f7f",0,0,1,1,0,0,16,0.156231257790722,0.132
"35c46351042d26963c53ff896dcabb3e",0,0,1,0,0,0,3,0.12006294886573,0.533
"aa9a5231964d324c61913e9c9b877a2a",1,0,1,0,1,1,50,0.142044164845687,0.873
"5dba8c160c50c23345428645117a4b7b",1,0,1,0,0,0,8,0.103142124625879,0.569
"0b58370e665cb0ebd96d7d5c25296a9f",0,0,0,0,0,1,6,0.129099444873581,0.142
"fe155053e6c063d3fd96e7cd2101657b",1,1,1,1,1,1,63,0.346679531820042,NA
"b81827160668cff05cf229375c34b2ed",0,1,1,0,1,1,54,0.243468597065928,0.078
"9cdb23469454d79021a44be083eb1685",1,0,1,0,1,0,27,0.160999605975131,0.532
"49f1862ed2a2ea64ebe9db9e89ac57b9",0,0,0,1,0,0,4,0.146597748701137,0.222
"7455a030cb71d4bb935568a9e5803df9",0,0,1,0,0,0,3,0.146278407378915,0.19
"833f6e1f553a4b38a7bbfe3076c1d801",0,0,1,1,0,0,16,0.312987446345319,0.02
"1cee31d698c3dc8bb3e69d608b000302",0,0,0,1,0,0,4,0.25311127896908,0.01
"d7db0b3aa29affa35c06d9cba5a691ba",1,0,0,0,1,0,10,0.0875041018509136,0.922
"3959696e99ed2402df2257cbc46fadd6",1,0,0,0,1,0,10,0.0677803858386852,1
"07eda08a367f6fb71733d2d5f5a9faed",1,1,1,1,1,1,63,0.422527815604085,NA
"01ffd7fd98eb11344376bf8fcade3707",0,0,1,1,1,1,56,0.170495367688715,0.57
"433a3d6f85c7fcab76ac5879fdef59d9",0,0,1,0,0,1,18,0.119522860933439,0.231
"c3ae0a1e536dd748f786668108ad2a19",1,0,1,0,0,0,8,0.112986536573206,0.487
"e1c38f6167e954afa22630ecdcad186f",0,0,1,0,0,0,3,0.135955690032016,0.351
"d337b3b3648dd08be2d4dea933fbe529",1,0,0,0,0,0,1,0.0858680214658645,0.671
"59ec032727d7d10f242eaf660fa34279",0,0,1,0,0,1,18,0.128919616137951,0.444
"3b73623c1cfbaf7a90f6f946ba8b80ac",1,0,1,0,1,0,27,0.104470339531114,0.946
"23dd53eb4da8e74daf400461936080d7",1,0,0,0,0,1,11,0.0947343719110728,0.894
"88debbfed8861d7888ebe9cad9f66fcc",0,0,1,0,0,0,3,0.147896965517712,0.124
"52429f7f73a7f63f84f0d9132d1df95c",1,1,1,1,1,1,63,0.366318210720203,NA
"a2a8a43b8e5fd9899237343e66ddc7bb",0,0,0,0,1,0,5,0.0953718816146489,0.589
"3a1903917c8e4911eb8007d910f2c172",1,1,1,1,0,1,58,0.17615081227079,0.9
"b0b2af96de1154e736cab26fe5736fa5",0,0,0,1,0,1,20,0.133928419810789,0.325
"14913907b289667a4f48a7e758a485bf",0,0,1,0,1,1,40,0.125958978940972,0.526
"8b235cd1ca69bfcf73db5968e94a0674",0,0,1,0,0,0,3,0.184292758722195,0.29
"c3f0fb2747a16a0c6b9f46d067310daf",0,0,1,0,1,0,17,0.116636939187789,0.467
"8af7eec2718130876057717e40683efd",1,0,0,0,0,0,1,0.0506369683541833,1
"a1f627ee81b6897079c7a9283509f240",1,1,1,0,1,1,59,0.219793491131929,0.654
"13859c50244a85d3f3ceda48fefb36d0",0,0,1,0,0,1,18,0.116254735765767,0.273
"b1847db8faa311f622917b4555c850d7",1,0,0,0,1,0,10,0.0553424532912486,1
"359442cf723079f280f7a36237b2785b",0,0,1,1,0,0,16,0.158381332141752,0.173
"0eabf91dd6a78c7db17738448e2a6d35",1,1,1,0,1,0,43,0.169250800096582,0.631
"b0d88a48e6a90908dac0eb502a0eed12",0,0,0,1,0,0,4,0.112922690446318,0.203
"485302357f3d734e1892e4ba1ad63142",1,0,0,0,0,0,1,0.0506369683541833,1
"6904576d137eae40d6ad16d359590ef6",1,0,1,0,0,1,28,0.136302089650735,0.627
"6de5a57bd1c1d36287cde147b4448296",0,0,0,0,1,1,21,0.107996007824619,0.516
"082d66b7081c44dd52c19ade0a2e88ab",1,1,1,0,1,1,59,0.217028683070608,0.699
"2baedc788ece7b879d7ea4f72d111a19",0,0,0,0,1,0,5,0.0849404138658766,0.635
"1de8004c0f5477800f851654c36fc2b4",0,0,1,1,0,0,16,0.454685036086629,0.002
"0cb067be8dcbc55c7745d76636f4eb80",0,0,0,0,1,1,21,0.107232401642215,0.494
"020f538035ee7f9cd21e1e8c93a24b2b",0,0,0,0,0,1,6,0.10171707781539,0.624
"a9372145844587829cf94a8f117a7ed5",0,0,0,1,0,1,20,0.197905836615788,0.039
"757e9e5e2516247fd8a4a89653d119b1",1,1,0,1,1,1,60,0.260417046728603,0.221
"791a968c518f7f178e151bc9ab3e7eb6",0,0,1,0,0,1,18,0.120462585302958,0.59
"724aa3db66893aed8010351e851f032b",1,1,0,1,1,1,60,0.258317758129397,0.465
"73d40775ec273d85c5437656f903a1df",1,0,0,0,1,1,31,0.129731625019323,0.72
"e13153d416a6fd51eca30119c74821d0",1,0,1,0,1,1,50,0.154789040020496,0.83
"28624a0da0a41d0bdfc96e4d8744b9d4",0,1,0,0,1,1,37,0.160248885243609,0.458
"265a36edb2946f35cb7d43554e5f6e63",1,0,0,0,0,0,1,0.0506369683541833,1
"ec975986f7e025e97775f071d6810482",0,0,1,0,0,1,18,0.119522860933439,0.207
"4144103f1b4ee4e67eb9663bc8a94d1b",0,0,0,1,0,0,4,0.243022040116833,0.007
"a1d9f57f9425e78af9149f3088482da4",1,1,1,0,1,1,59,0.173762011714229,0.904
"b5e48e9c4f00964a8f12da6153d1a51d",1,1,1,1,1,1,63,0.366318210720203,NA
"143f0373de053b00f1760a41c9fe34a1",1,1,0,0,1,1,47,0.155126306998506,0.622
"344b4af62f88f8b60d243ab2e124f94f",1,1,1,1,1,1,63,0.196230521928393,NA
"33ef706e00466f350952bc134cdd98bb",0,0,1,0,0,1,18,0.19933525268589,0.165
"e7648c8243fde642f546813f50432623",0,0,1,0,0,1,18,0.165345569786837,0.05
"fcb42b5a9a2a825f2b9f87afb89e0186",0,1,1,0,0,1,34,0.116684509777261,0.586
"59c8b1bd20a07e6596445890cdc3a157",0,1,0,0,0,0,2,0.136410141583058,0.138
"a88ee3dfdb5841ebb7feed41cb419b01",0,0,1,0,0,1,18,0.117997769503493,0.258
"ac7b1749623e24324e1215d7915132d6",0,1,1,1,0,1,53,0.293886739261775,0.032
"bd5dc36b2e1af633a73baeb348b7c04b",0,0,0,1,1,1,41,0.167795200932328,0.266
"8002807398a59b6e47ce02bcc670e66c",0,0,0,0,1,0,5,0.0872041440393895,0.399
"a3436e77c40ea30e45950c52cf2020ef",1,1,1,1,1,1,63,0.63171711318056,NA
"54c4e2f1196e1707408436992334d488",1,0,0,0,1,0,10,0.103536249579696,0.82
"ae0a1f341211fc5cb34ea993ba2bffd9",0,0,1,0,0,0,3,0.10515387381694,0.361
"dfd1293fb7251fd5cc7cc6b5bda1b1ec",1,1,1,1,1,1,63,0.503198636866885,NA
"639eb9edb9eba2295776db9d0960dac2",0,0,1,0,0,1,18,0.0941894809456174,0.588
"38c15e8feb59899d8aa66ca6ce04d007",1,0,0,0,1,0,10,0.0553424532912486,1
"8cf35fa886e89d3d145cee18895702a8",1,0,0,0,0,0,1,0.101273936708367,0.522
"07cff0518b6368c3afccee993d0ca56f",1,1,1,1,1,1,63,0.50896284133747,NA
"eda054050fb4d70199e1fa1a152dd5ba",0,0,1,0,0,0,3,0.100380943459194,0.354
"54a1693afeb27ad435fe9e43d8f94566",0,0,1,0,0,0,3,0.108311271722517,0.424
"f7148790336401a06b9226cc5a8372b9",1,1,1,1,1,1,63,0.741344453408648,NA
"50407f92e6c82c2d4c1cbb4ada5239ef",0,0,0,0,1,0,5,0.0616626415978207,0.56
"55cb5c3a84c6e28dfe3e31653e8fc4c3",1,0,0,0,0,0,1,0.0716114874039433,0.71
"e605e27e29dd0e470fe7961974e61a7a",1,1,1,1,1,1,63,0.814111251317403,NA
"22f35accbb7cc22174237ad3b55a3137",0,1,1,1,1,1,62,0.31404295539605,0.404
"4c2b5074220fb36a4ef685c48565b4f3",0,0,1,0,0,0,3,0.111803398874989,0.23
"32d755708cf0121616c5768a8d86090c",1,0,0,0,0,0,1,0.101273936708367,0.472
"8275b259c3c9c2e38dd97b011419815b",1,0,0,0,1,1,31,0.0917341117855138,0.916
"70c9592e4602dc7a1c3d96e12aa09695",1,0,0,0,0,0,1,0.110992976599556,0.648
"bbd00778a5ee34f7fe0fe777f385dcdb",0,1,0,0,0,0,2,0.138691820750146,0.275
"c6109f693427ed4a803fed6caa43091f",1,1,1,1,1,1,63,0.372634507365255,NA
"295b11a501c14c71e2360166081b054c",0,0,0,0,1,1,21,0.141920135059378,0.39
"b183636a8e13390c969075b8eb86b593",1,1,0,0,1,1,47,0.155827581741018,0.88
"fd0568b68330a837e8fb9187ea4e2369",1,1,1,1,1,1,63,0.634481752705113,NA
"64f9fbacf54b10bea275a0e922b7e2ef",1,0,0,0,1,0,10,0.0677803858386852,0.962
"d302034f4ca6c666defb517de2e4babd",0,0,0,0,1,0,5,0.0616626415978207,0.547
"fd362b8709468f57f2372e43e4ca4353",1,1,1,1,1,1,63,0.375752842126835,NA
"54427d788cffd2455e94a8b03e9d7557",1,1,1,1,1,1,63,0.442755770275237,NA
"09376566c74870f27a3e98dddb3a45b9",1,0,0,0,0,0,1,0.0506369683541833,1
"5394f292048209bdfd89e41e46533aa8",NA,NA,NA,NA,NA,NA,NA,NA,NA
"d890efc3082374563ff90a819e1f4616",0,0,0,0,1,0,5,0.0616626415978207,0.532
"2d7888b367030095a5e08462bff918ed",1,0,0,0,0,0,1,0.0506369683541833,1
"b62503d6c04d1172e2e4e9781657105f",1,1,1,1,1,1,63,0.52919436358085,NA
"b248bc2ae38db1f94298828789985a07",0,1,0,0,1,1,37,0.327571032956831,0.059
"79bf953d978384394c4fbb77a689d65f",0,0,0,0,1,0,5,0.0616626415978207,0.534
"da40c30b7526ae89139d8f5d20ab5334",1,0,0,0,1,0,10,0.0553424532912486,1
"83737692a923a776e4c3519e247af966",0,0,0,0,1,0,5,0.0616626415978207,0.538
"0bfcf556333f382808efc44f609197e9",1,0,0,0,0,0,1,0.0506369683541833,1
"25c1653a751b87e522eb1d73426f2d0b",1,1,1,1,1,1,63,0.702554100201983,NA
"21c20cc11d09beb8a2c2928565bf7132",0,0,0,0,1,0,5,0.0616626415978207,0.573
"ee7232ee978c3827de7f7b2420e53fcb",0,0,0,0,1,0,5,0.0616626415978207,0.544
"39f6875c6197792e2026dc2558be7b4f",0,0,0,0,1,0,5,0.0616626415978207,0.544
"f99565cd17204115cb270291ba99c733",0,1,1,0,0,0,12,0.131876094679157,0.097
"6337568e6de3228b2c1cd0cb6b1ee83d",1,0,0,0,0,0,1,0.0506369683541833,1
"62cff764b70e277c6088cdea99108212",1,1,1,1,1,1,63,0.243946548079123,NA
"6ac9213efe7f58885eb404c4c6c1ed52",0,0,0,1,0,0,4,0.173161398927299,0.239
"fc89b71ba14dc877e9e8527e6ed60391",1,1,1,1,1,1,63,0.813394288385444,NA
"8b9cb6e8e2c3b6e613b35cbd67029229",1,0,0,0,0,0,1,0.0877058019307029,0.645
"de0417aa97a612c67532e5933272323c",0,0,0,0,0,1,6,0.129099444873581,0.162
"95a675235673e023bd9e44d120d92113",0,0,0,0,1,0,5,0.0985054811752663,0.572
"9783136869ae5dd2ec40032ed43fe369",0,0,0,0,1,0,5,0.118310689977424,0.417
"278413bf597d394b148b40867f8ca237",0,1,1,1,1,1,62,0.266028091230235,0.215
"98b0a6d9036a1560a24e13a243ff2fe1",1,0,0,0,0,1,11,0.122004932665059,0.702
"30efbd0f510c1c363e4824a3f2d8db51",0,0,1,0,0,0,3,0.156723162763028,0.101
"5934bfb0069617e9714acaeb93dccfa0",0,0,1,0,0,0,3,0.153358355952904,0.155
"e6e5726343387b986789f196c32c4cb3",1,0,0,0,1,1,31,0.0917341117855138,0.944
"2d2ea72536ee31eecdea91c8e46e0362",1,0,1,0,1,1,50,0.203995400882806,0.462
"78ac04d4016f631554ef00095fc4c8b9",1,1,1,1,1,0,57,0.219786319367874,0.692
"b713a2706ebbe05e13def851fe9d9d00",0,0,1,0,1,0,17,0.099560306251063,0.703
"4441132da3ca04f2d213346dbbc32e57",0,0,0,1,0,0,4,0.144903369801879,0.35
"bc53b7ba119b916653eb4429f42f8edc",1,0,0,0,1,0,10,0.110684906582497,0.803
"cddfd1c9b522a7b2e5429a9acfbcd185",0,0,1,1,1,0,38,0.21078043283347,0.18
"2db0cbbeeb7504c9d388aacdf270e983",0,1,0,0,0,0,2,0.13292289101686,0.336
"cc3a35aea64f1da6fa12e261744ee4e4",0,1,0,0,0,1,15,0.171740789252536,0.05
"64d281a7a822e5a62e6a95772062ecc0",0,0,0,0,0,1,6,0.109154900933811,0.349
"c9d1ff3f93fdb6418f9f604e632f1861",1,0,0,0,1,0,10,0.0782660480194832,0.989
"687dcdd65320f9a8ecba91d8cc29092f",0,1,1,1,0,0,32,0.176643966692621,0.186
"1e54c79bd03012988275ccffa3ef64fd",1,0,1,0,1,1,50,0.184520782823564,0.6
"9a086129f79c60d2f8d7de660d704a25",1,0,1,1,1,1,61,0.239631163222973,0.663
"c6eb9b3cfbffa084796ceba3523d76ff",0,0,1,1,0,1,39,0.186737154073477,0.263
"c6679457e095eca31512990da162bf6e",1,1,1,1,1,1,63,0.570573622807061,NA
"165e8ce90819968068397798c280f377",1,0,0,0,0,0,1,0.0877058019307029,0.425
"2137c892a6dc939e4bc666c486bb5430",0,0,0,0,1,1,21,0.0853165376739291,0.941
"b9cdd4644fc1399c90ee86ca512ef86d",1,0,0,0,0,0,1,0.101273936708367,0.516
"de24a824f913dbcb2fa9d279483df20d",0,0,1,0,0,0,3,0.0888313205236695,0.739
"66bbd6de1bf8eb3b5ce1d43958f60637",0,0,0,0,1,1,21,0.151439819546957,0.524
"462e42d5ad1fcd477940859804b35046",1,1,1,1,1,1,63,0.180754286307876,NA
"b719cfc50bd87ac7f4c9adc5d478fc5a",0,0,1,0,0,0,3,0.176610565890193,0.14
"c8fe23ae1bcc6a61850ee474b6a71dc5",0,0,0,0,1,0,5,0.0807533699981474,0.747
"578b9b7a40e4d0f33f87df751901ed8c",1,0,0,0,1,0,10,0.0958559409159499,0.875
"6232deb62d3a6c6cbdbc74e687cda736",1,0,0,0,1,0,10,0.0782660480194832,0.907
"51eb9e4310eed1eeefdc7bda415096a2",1,1,1,1,1,1,63,0.234184700067328,NA
"1d41ff24982d67bbea01c41361ac42eb",1,1,1,1,1,1,63,0.522537565716186,NA
"fb08a775523dc6a05c69bb655f6a931c",0,1,0,1,0,0,13,0.14849400071174,0.274
"98eb701f5f4286f77b9e839055caf304",1,1,1,1,1,1,63,0.759229481053533,NA
"c54e7d5c29ef592d1aa0e59d40c98489",0,0,0,0,0,1,6,0.129099444873581,0.122
"747a0753837c3a084aa1bfd1fcc56e20",0,1,0,0,0,0,2,0.167750620396322,0.076
"83e42185ab832d1e710cae1e044fad25",0,0,0,0,0,1,6,0.105672413146252,0.373
"38cb7cb192f0f84a10a010077418f12a",1,1,1,1,1,1,63,0.490278895697059,NA
"e610c4aacfb6a8f191287ecc5d1cf960",0,1,0,0,0,1,15,0.124761832969808,0.406
"9c92b36915d2cc4995ff2b94f69513bc",0,0,0,0,1,0,5,0.0872041440393895,0.417
"66d70e4c67885c41d541d19edaf93551",1,0,0,0,0,0,1,0.0506369683541833,1
"729652599f1badf550fa5027fcdeae41",1,0,1,0,0,0,8,0.103142124625879,0.533
"b671f6a3809ce763b3030147e3ee9b6b",1,1,0,1,1,1,60,0.363013440253334,0.098
"1fc2bacb43d4bee5a780de31c82d3545",1,1,1,1,1,1,63,0.303614937607473,NA
"62932c60d671e0b47e68c517fc8cabf8",1,1,1,0,1,1,59,0.238250466996719,0.588
"6f0c6864bcf0d92e4f3e14b398982089",1,0,1,0,1,0,27,0.15229038106102,0.618
"0c92ed1e109ff5f244bfcf785f111dbc",1,0,0,0,0,0,1,0.0506369683541833,1
"3feb338875e732cf2f5ee5d999bd815e",0,1,1,1,0,1,53,0.252633599078122,0.103
"cc0af48d29eb06a41ebbba392ba4cb5e",0,0,0,0,0,1,6,0.122196705747399,0.2
"8d59ed132fe0cbb1617257c3d66e3a77",0,1,1,1,0,1,53,0.379782734713731,0.008
"9d3948c49b6aaedd07e2ef6bd59bcebe",1,1,1,1,1,1,63,0.371065512997129,NA
"dd923dad35873ec5aed30471b8678987",0,0,1,1,0,0,16,0.313270748164462,0.018
"718ff9f4ea78daeaa7fe07d6e68a9199",1,1,1,1,1,1,63,0.636318172617128,NA
"57d87fed0d7fe9146a7537ed8ba30bdb",1,1,1,1,1,1,63,0.383437744730503,NA
"0ddc1701d8cdd2827c0f0aca5b3338be",0,0,0,0,0,1,6,0.1035523438971,0.33
"00a9d87eba583a2da3077948ada1a796",1,0,1,1,1,1,61,0.27017161347915,0.284
"a16c5ca88e1b8b013c1f4e44651ff006",0,0,1,1,0,0,16,0.153721568630243,0.159
"942e8654d33c457988f76d16330c0f20",1,0,0,0,0,0,1,0.0506369683541833,1
"3fe00341d7b28207c5e9f7cfefe971c1",1,0,1,0,1,1,50,0.154789040020496,0.826
"59195b734c4289ab8272dac26f1b717a",1,0,0,0,0,0,1,0.0506369683541833,1
"d36ef954c3f5fb29345e823c74fe0dd7",1,1,1,0,1,1,59,0.155417468040052,0.969
"7eea910e3ba46506ac8d2fa4e98d5fee",NA,NA,NA,NA,NA,NA,NA,NA,NA
"792add25fd6668fad2a952ef3b123c8b",1,1,1,1,1,1,63,0.742916765786595,NA
"57a2e334b2403dc569d5ba7e68c9e6a4",1,0,0,0,0,0,1,0.0506369683541833,1
"213b44b63e9a00b08007dc385c585ec3",0,0,1,0,1,1,40,0.224046905885493,0.157
"70b071f223153e99b04f32d1e21baee4",1,0,1,1,1,0,48,0.191690914819005,0.477
"7b6e6ab2911f933d154f3ce4608c3329",1,0,0,0,0,0,1,0.0506369683541833,1
"1b28aec056e6559245c56c204648c751",0,0,1,0,0,0,3,0.111481970226564,0.21
"524a1a3a46a12901bae231b2d6437159",0,1,0,0,0,0,2,0.160077288266349,0.115
"cc6f35a66788b74736c139107628b9fc",0,0,1,1,0,0,16,0.150715594723762,0.144
"278d84f198727a51fc680cf4a84e8468",1,1,1,1,1,0,57,0.238812263531782,0.488
"9a632368713f55e2d25c57d46d4a9321",1,1,1,1,1,1,63,0.634481752705113,NA
"c791b91feb6b37b5e4fabe5415e6278a",0,0,1,0,0,0,3,0.107975095549682,0.352
"cdbfd61efb88973b1ca632aace6459f8",0,1,0,0,0,0,2,0.165178390090859,0.089
"ef779fa7fe52168cd94cf38f0b84438c",0,0,0,1,0,0,4,0.254098279413582,0.007
"adfcf184df3507a78c4c6acfd8009031",0,0,1,0,1,0,17,0.0763603548321213,0.496
"d596f26f5d275ecd96181f64784238be",1,1,1,0,0,1,44,0.184389791863524,0.743
